ID;Organisation;Sector;Subsector;Service;Province_CODE;Municipality_CODE;Barangay;Status;Beneficiaries;Beneficiary_type
3045;ICRC;WASH;Water;Water;1536;153617;Bito Buadi Itowa;Finished;;
3046;ICRC;WASH;Water;Water;1536;153617;Poblacion;Finished;;
3047;ICRC;WASH;Water;Water;1536;153617;Bario Saber;Finished;;
3048;ICRC;WASH;Water;Water;1536;153617;Bario Green;Finished;;
3049;ICRC;WASH;Water;Water;1536;153617;Matampay;Finished;;
3050;ICRC;WASH;Water;Water;1536;153617;Sabir;Finished;;
3051;ICRC;WASH;Water;Water;1536;153617;Panggao;Finished;;
3052;ICRC;WASH;Water;Water;1536;153617;Tampilong;Finished;;
3053;ICRC;WASH;Water;Water;1536;153617;Buadi Sacayo;Finished;;
3054;ICRC;WASH;Water;Water;1536;153617;Poblacion;Finished;;
3055;ICRC;WASH;Water;Water;1536;153617;Bario Green;Finished;;
3056;ICRC;WASH;Water;Water;1536;153617;Matampay;Finished;;
3057;ICRC;WASH;Water;Water;1536;153617;Sabir;Finished;;
3058;ICRC;WASH;Water;Water;1536;153617;Poblacion;Finished;;
3059;ICRC;WASH;Water;Water;1536;153617;Panggao;Finished;;
3060;ICRC;WASH;Water;Water;1536;153617;Tampilong;Finished;;
3061;ICRC;WASH;Water;Water;1536;153617;Buadi Sacayo;Finished;;
3062;ICRC;WASH;Water;Water;1536;153617;Bito Buadi Itowa;Finished;;
3063;ICRC;WASH;Water;Water;1536;153617;Poblacion;Finished;;
3064;ICRC;WASH;Water;Water;1536;153617;Bario Saber;Finished;;
3065;ICRC;WASH;Water;Water;1536;153617;Bario Green;Finished;;
3066;ICRC;WASH;Water;Water;1536;153617;Matampay;Finished;;
3067;ICRC;WASH;Water;Water;1536;153617;Basak Malutlut;Finished;;
3068;ICRC;WASH;Water;Water;1536;153617;Sabir;Finished;;
3069;ICRC;WASH;Water;Water;1536;153617;Panggao;Finished;;
3070;ICRC;WASH;Water;Water;1536;153617;Tampilong;Finished;;
3071;ICRC;WASH;Water;Water;1536;153617;Buadi Sacayo;Finished;;
3072;ICRC;WASH;Water;Water;1536;153617;Bito Buadi Itowa;Finished;;
3073;ICRC;WASH;Water;Water;1536;153617;Poblacion;Finished;;
3074;ICRC;WASH;Water;Water;1536;153617;Bario Green;Finished;;
3075;ICRC;WASH;Water;Water;1536;153617;Matampay;Finished;;
3076;ICRC;WASH;Water;Water;1536;153617;Basak Malutlut;Finished;;
3077;ICRC;WASH;Water;Water;1536;153617;Loks a Dato;Finished;;
3078;ICRC;WASH;Water;Water;1536;153617;Poblacion;Finished;;
3079;ICRC;WASH;Water;Water;1536;153617;Panggao;Finished;;
3080;ICRC;WASH;Water;Water;1536;153617;Tampilong;Finished;;
3081;ICRC;WASH;Water;Water;1536;153617;Buadi Sacayo;Finished;;
3082;ICRC;WASH;Water;Water;1536;153617;Bito Buadi Itowa;Finished;;
3083;ICRC;WASH;Water;Water;1536;153617;Poblacion;Finished;;
3084;ICRC;WASH;Water;Water;1536;153617;Bario Green;Finished;;
3085;ICRC;WASH;Water;Water;1536;153617;Matampay;Finished;;
3086;ICRC;WASH;Water;Water;1536;153617;Sabir;Finished;;
3087;ICRC;WASH;Water;Water;1536;153617;Poblacion;Finished;;
3088;ICRC;WASH;Water;Water;1536;153617;Panggao;Finished;;
3089;ICRC;WASH;Water;Water;1536;153617;Tampilong;Finished;;
3090;ICRC;WASH;Water;Water;1536;153617;Bito Buadi Itowa;Finished;;
3091;ICRC;WASH;Water;Water;1536;153617;Buadi Sacayo;Finished;;
3092;ICRC;WASH;Water;Water;1536;153617;Bario Saber;Finished;;
3093;ICRC;WASH;Water;Water;1536;153617;Bario Green;Finished;;
3094;ICRC;WASH;Water;Water;1536;153617;Panggao;Finished;;
3095;ICRC;WASH;Water;Water;1536;153617;Poblacion;Finished;;
3096;ICRC;WASH;Water;Water;1536;153617;Matampay;Finished;;
3097;ICRC;WASH;Water;Water;1536;153617;Tampilong;Finished;;
3098;ICRC;WASH;Water;Water;1536;153617;Buadi Sacayo;Finished;;
3099;ICRC;WASH;Water;Water;1536;153617;Bito Buadi Itowa;Finished;;
3100;ICRC;WASH;Water;Water;1536;153617;Poblacion;Finished;;
3101;ICRC;WASH;Water;Water;1536;153617;Bario Green;Finished;;
3102;ICRC;WASH;Water;Water;1536;153617;Matampay;Finished;;
3103;ICRC;WASH;Water;Water;1536;153617;Basak Malutlut;Finished;;
3104;ICRC;WASH;Water;Water;1536;153617;Sabir;Finished;;
3105;ICRC;WASH;Water;Water;1536;153617;Panggao;Finished;;
3106;ICRC;WASH;Water;Water;1536;153617;Tampilong;Finished;;
3107;ICRC;WASH;Water;Water;1536;153617;Buadi Sacayo;Finished;;
3108;ICRC;WASH;Water;Water;1536;153617;Bito Buadi Itowa;Finished;;
3109;ICRC;WASH;Water;Water;1536;153617;Poblacion;Finished;;
3110;ICRC;WASH;Water;Water;1536;153617;Bario Green;Finished;;
3111;ICRC;WASH;Water;Water;1536;153617;Matampay;Finished;;
3112;ICRC;WASH;Water;Water;1536;153617;Panggao;Finished;;
3113;ICRC;WASH;Water;Water;1536;153617;Tampilong;Finished;;
3114;ICRC;WASH;water;water;1536;153617;Buadi Sacayo;Finished;;
3115;ICRC;WASH;water;water;1536;153617;Bito Buadi Itowa;Finished;;
3116;ICRC;WASH;water;water;1536;153617;Poblacion;Finished;;
3117;ICRC;WASH;water;water;1536;153617;Bario Green;Finished;;
3118;ICRC;WASH;water;water;1536;153617;Matampay;Finished;;
3119;ICRC;WASH;water;water;1536;153617;Poblacion;Finished;;
3120;ICRC;WASH;water;water;1536;153617;Panggao;Finished;;
3121;ICRC;WASH;water;water;1536;153617;Tampilong;Finished;;
3122;ICRC;WASH;water;water;1536;153617;Buadi Sacayo;Finished;;
3123;ICRC;WASH;water;water;1536;153617;Bito Buadi Itowa;Finished;;
3124;ICRC;WASH;water;water;1536;153617;Poblacion;Finished;;
3125;ICRC;WASH;water;water;1536;153617;Bario Green;Finished;;
3126;ICRC;WASH;water;water;1536;153617;Matampay;Finished;;
3127;ICRC;WASH;water;water;1536;153617;Basak Malutlut;Finished;;
3128;ICRC;WASH;water;water;1536;153617;Basak Malutlut;Finished;;
3129;ICRC;WASH;water;water;1536;153617;Panggao;Finished;;
3130;ICRC;WASH;water;water;1536;153617;Tampilong;Finished;;
3131;PRC;Relief;Food Items;Food Items (15-days Ration);1536;153618;Poblacion;Finished;1514;households
3132;PRC;Relief;Non-Food Items;Kitchen Set;1536;153618;Poblacion;Finished;1514;households
3133;PRC;WASH;Non-Food Items;Hygiene Kit;1536;153618;Poblacion;Finished;1514;households
3134;PRC;Relief;Non-Food Items;Sleeping Kit (Mat);1536;153618;Poblacion;Finished;1514;households
3135;PRC;Relief;Non-Food Items;Sleeping Kit (Blanket);1536;153618;Poblacion;Finished;1514;households
3136;PRC;Relief;Non-Food Items;Sleeping Kit (Mosquito Net);1536;153618;Poblacion;Finished;1514;households
3137;PRC;WASH;Non-Food Items;Jerry Can (20L);1536;153618;Poblacion;Finished;1514;households
3138;ICRC;WASH;Sanitation;Bathing Facility;1536;153618;;Finished;;
3139;ICRC;WASH;Sanitation;Portalets;1536;153618;;Finished;;
3140;ICRC;WASH;Sanitation;Kitchen Kiosks;1536;153618;;Finished;;
3141;PRC;Relief;Non-Food Items;Sleeping Kit (Mat);1125;112509;Lawigan;Finished;22;families
3142;PRC;Relief;Non-Food Items;Sleeping Kit (Mosquito Net);1125;112509;Lawigan;Finished;22;families
3143;PRC;Relief;Hot Meals;Hot Meals;1043;104321;Igpit;Finished;83;individuals
3144;ICRC;Health;Health;BP Taking;1043;104321;Igpit;Finished;16;individuals
3145;ICRC;Health;Health;BP Taking;1043;104321;Igpit;Finished;12;individuals
3146;ICRC;Health;PSS;Psychosocial Support;1043;104321;Igpit;Finished;13;individuals
3147;ICRC;Health;Health;BP Taking;1043;104321;Igpit;Finished;8;individuals
3148;ICRC;Health;PSS;Psychosocial Support;1043;104321;Luyung Bonbon;Finished;1;individual
3149;ICRC;Health;Health;BP Taking;1043;104321;Luyung Bonbon;Finished;6;individuals
3150;ICRC;Health;Health;BP Taking;1043;104321;Luyung Bonbon;Finished;5;individuals
3152;ICRC;WASH;Hygiene Promotion;Hygiene Promotion;1035;103523;Poblacion;Finished;52;individuals
3153;ICRC;Health;PSS;Psychosocial Support;1035;103523;Poblacion;Finished;47;individuals
3154;ICRC;Health;RFL;Tracing;1035;103523;Poblacion;Finished;1;individual
3155;ICRC;Health;RFL;I am Alive Call;1035;103523;Campong;Finished;17;individuals
3156;ICRC;WASH;Sanitation;Portalets;1035;103523;Campong;Finished;;
3157;ICRC;Health;Referral;Welfare Referral;1035;103523;Poblacion;Finished;2;individuals
3158;ICRC;Health;PSS;Psychosocial Support;1035;103523;Poblacion;Finished;4;individuals
3159;ICRC;Health;PSS;Psychosocial Support;1035;103523;Poblacion;Finished;60;individuals
3160;ICRC;Health;RFL;I am Alive Call;1035;103523;Poblacion;Finished;60;individuals
3161;ICRC;Health;PSS;Psychosocial Support;1035;103523;Poblacion;Finished;59;individuals
3162;ICRC;Health;RFL;I am Alive Call;1035;103523;Poblacion;Finished;46;individuals
3163;ICRC;Health;PSS;Psychosocial Support;1035;103523;Poblacion;Finished;34;individuals
3164;ICRC;Health;RFL;I am Alive Call;1035;103523;Poblacion;Finished;34;individuals
3165;ICRC;Health;PSS;Psychosocial Support;1035;103523;Poblacion;Finished;26;individuals
3166;ICRC;Health;RFL;I am Alive Call;1035;103523;Poblacion;Finished;26;individuals
3167;ICRC;Health;RFL;I am Alive Call;1035;103523;Poblacion;Finished;39;individuals
3168;ICRC;Health;PSS;Psychosocial Support;1035;103523;Poblacion;Finished;48;individuals
3169;ICRC;Health;Health;Welfare Desk;1035;103523;Poblacion;Finished;;
3170;ICRC;Health;PSS;Psychosocial Support;1035;103523;Poblacion;Finished;75;individuals
3171;ICRC;Health;PSS;Psychosocial Support;1035;103523;Poblacion;Finished;33;individuals
3172;ICRC;Health;PSS;Psychosocial Support;1035;103523;Poblacion;Finished;23;individuals
3173;ICRC;Health;PSS;Psychosocial Support;1035;103523;Poblacion;Finished;22;individuals
3174;ICRC;Health;PSS;Psychosocial Support;1035;103523;Poblacion;Finished;50;individuals
3175;Local Donor;Relief;Food Items;Food Items (Assorted);1035;103523;Poblacion;Finished;109;families
3176;ICRC;Health;PSS;Psychosocial Support;1035;103523;Poblacion;Finished;5;individuals
3177;ICRC;Health;PSS;Psychosocial Support;1035;103523;Poblacion;Finished;29;individuals
3178;ICRC;WASH;Hygiene Promotion;Hygiene Promotion;1035;103523;Poblacion;Finished;103;individuals
3179;ICRC;Health;PSS;Psychosocial Support;1035;103523;Poblacion;Finished;42;individuals
3180;ICRC;Health;PSS;Psychosocial Support;1035;103523;Poblacion;Finished;63;individuals
3181;ICRC;WASH;Hygiene Promotion;Hygiene Promotion;1035;103523;Poblacion;Finished;134;individuals
3182;ICRC;Health;PSS;Psychosocial Support;1035;103523;Poblacion;Finished;52;individuals
3183;ICRC;WASH;Water;Water;1035;103523;Poblacion;Finished;;
3184;ICRC;Health;PSS;Psychosocial Support;1035;103523;Poblacion;Finished;18;individuals
3185;ICRC;Health;PSS;Psychosocial Support;1035;103523;Poblacion;Finished;20;individuals
3186;ICRC;WASH;Water;Water;1035;103523;Poblacion;Finished;;
3187;ICRC;Health;PSS;Psychosocial Support;1035;103523;Poblacion;Finished;20;individuals
3188;ICRC;Health;PSS;Psychosocial Support;1035;103523;Poblacion;Finished;19;individuals
3189;ICRC;Health;PSS;Psychosocial Support;1035;103523;Poblacion;Finished;23;individuals
3190;ICRC;WASH;Water;Water;1035;103523;Poblacion;Finished;;
3191;ICRC;WASH;Water;Water;1035;103523;Poblacion;Finished;;
3192;ICRC;WASH;Water;Water;1035;103523;Poblacion;Finished;;
3193;ICRC;Health;PSS;Psychosocial Support;1035;103523;Poblacion;Finished;20;individuals
3194;ICRC;WASH;Water;Water;1035;103523;Poblacion;Finished;;
3195;ICRC;WASH;Water;Water;1035;103523;Poblacion;Finished;;
3196;ICRC;WASH;Water;Water;1035;103523;Poblacion;Finished;;
3197;ICRC;WASH;Water;Water;1035;103523;Poblacion;Finished;;
3198;ICRC;WASH;Water;Water;1035;103523;Poblacion;Finished;;
3199;ICRC;WASH;Water;Water;1035;103523;Poblacion;Finished;;
3200;ICRC;WASH;Water;Water;1035;103523;Poblacion;Finished;;
3201;ICRC;WASH;Water;Water;1035;103523;Poblacion;Finished;;
3202;ICRC;WASH;Water;Water;1035;103523;Poblacion;Finished;;
3203;ICRC;WASH;Water;Water;1035;103523;Poblacion;Finished;;
3204;ICRC;Health;PSS;Psychosocial Support;1035;103523;Poblacion;Finished;64;individuals
3205;ICRC;Health;PSS;Psychosocial Support;1035;103523;Poblacion;Finished;44;individuals
3206;ICRC;WASH;Water;Water;1035;103523;Poblacion;Finished;;
3207;Local Donor: Gardenia;Relief;Food Items;Food Items (Assorted);1035;103523;Poblacion;Finished;110;families
3208;ICRC;Health;PSS;Psychosocial Support;1035;103523;Poblacion;Finished;175;individuals
3209;ICRC;WASH;Water;Water;1035;103523;Poblacion;Finished;;
3210;ICRC;Health;PSS;Psychosocial Support;1035;103523;Poblacion;Finished;43;individuals
3211;ICRC;WASH;Water;Water;1035;103523;Poblacion;Finished;;
3212;ICRC;WASH;Water;Water;1035;103523;Poblacion;Finished;;
3213;ICRC;Health;PSS;Psychosocial Support;1035;103523;Poblacion;Finished;23;individuals
3214;ICRC;WASH;Water;Water;1035;103523;Poblacion;Finished;;
3215;ICRC;Health;PSS;Psychosocial Support;1035;103523;Poblacion;Finished;62;individuals
3216;ICRC;Health;PSS;Psychosocial Support;1035;103523;Poblacion;Finished;94;individuals
3217;ICRC;WASH;Water;Water;1035;103523;Poblacion;Finished;;
3218;ICRC;Health;PSS;Psychosocial Support;1035;103523;Poblacion;Finished;63;individuals
3219;ICRC;Health;RFL;I am Alive Call;1035;103523;Poblacion;Finished;75;individuals
3220;ICRC;Health;PSS;Psychosocial Support;1035;103523;Poblacion;Finished;67;individuals
3221;ICRC;Health;RFL;I am Alive Call;1035;103523;Poblacion;Finished;53;individuals
3222;ICRC;WASH;Water;Water;1035;103523;Poblacion;Finished;;
3223;ICRC;Health;PSS;Psychosocial Support;1035;103523;Poblacion;Finished;40;individuals
3224;ICRC;WASH;Water;Water;1035;103523;Poblacion;Finished;;
3225;ICRC;WASH;Water;Water;1035;103523;Poblacion;Finished;;
3226;ICRC;Health;PSS;Psychosocial Support;1035;103523;Poblacion;Finished;44;individuals
3227;ICRC;WASH;Water;Water;1035;103523;Poblacion;Finished;;
3228;ICRC;WASH;Water;Water;1035;103523;Poblacion;Finished;;
3229;ICRC;WASH;Water;Water;1035;103523;Poblacion;Finished;;
3230;ICRC;Health;PSS;Psychosocial Support;1035;103523;Poblacion;Finished;50;individuals
3231;ICRC;Health;PSS;Psychosocial Support;1035;103523;Poblacion;Finished;29;individuals
3232;ICRC;WASH;Water;Water;1035;103523;Poblacion;Finished;;
3233;ICRC;Health;PSS;Psychosocial Support;1035;103523;Poblacion;Finished;55;individuals
3234;ICRC;WASH;Water;Water;1035;103523;Poblacion;Finished;;
3235;ICRC;Health;PSS;Psychosocial Support;1035;103523;Poblacion;Finished;91;individuals
3236;ICRC;WASH;Water;Water;1035;103523;Poblacion;Finished;;
3237;ICRC;WASH;Water;Water;1035;103523;Poblacion;Finished;;
3238;ICRC;Health;PSS;Psychosocial Support;1035;103523;Poblacion;Finished;54;individuals
3239;ICRC;WASH;Water;Water;1035;103523;Poblacion;Finished;;
3240;ICRC;Health;PSS;Psychosocial Support;1035;103523;Poblacion;Finished;78;individuals
3241;ICRC;WASH;Water;Water;1035;103523;Poblacion;Finished;;
3242;ICRC;WASH;Hygiene Promotion;Hygiene Promotion;1035;103523;Poblacion;Finished;177;individuals
3243;ICRC;WASH;Water;Water;1035;103523;Poblacion;Finished;;
3244;ICRC;Health;PSS;Psychosocial Support;1035;103523;Poblacion;Finished;45;individuals
3245;ICRC;WASH;Water;Water;1035;103523;Poblacion;Finished;;
3246;ICRC;WASH;Water;Water;1035;103523;Poblacion;Finished;;
3247;ICRC;Health;PSS;Psychosocial Support;1035;103523;Poblacion;Finished;6;individuals
3248;ICRC;WASH;Water;Water;1035;103523;Poblacion;Finished;;
3249;ICRC;WASH;Water;Water;1035;103523;Poblacion;Finished;;
3250;ICRC;Health;PSS;Psychosocial Support;1035;103523;Poblacion;Finished;138;individuals
3251;ICRC;WASH;Water;Water;1035;103523;Poblacion;Finished;;
3252;ICRC;Health;PSS;Psychosocial Support;1035;103523;Poblacion;Finished;70;individual
3253;ICRC;WASH;Water;Water;1035;103523;Poblacion;Finished;;
3254;ICRC;Health;PSS;Psychosocial Support;1035;103523;Poblacion;Finished;45;individuals
3255;ICRC;WASH;Water;Water;1035;103523;Poblacion;Finished;;
3256;ICRC;WASH;Water;Water;1035;103523;Poblacion;Finished;;
3257;ICRC;WASH;Water;Water;1035;103523;Poblacion;Finished;;
3258;ICRC;Health;PSS;Psychosocial Support;1035;103523;Poblacion;Finished;43;individuals
3259;ICRC;WASH;Water;Water;1035;103523;Poblacion;Finished;;
3260;ICRC;Health;PSS;Psychosocial Support;1035;103523;Poblacion;Finished;134;individuals
3261;ICRC;WASH;Water;Water;1035;103523;Poblacion;Finished;;
3262;ICRC;Health;PSS;Psychosocial Support;1035;103523;Poblacion;Finished;47;individuals
3263;ICRC;WASH;Water;Water;1035;103523;Poblacion;Finished;;
3264;ICRC;Health;PSS;Psychosocial Support;1035;103523;Poblacion;Finished;25;individuals
3265;ICRC;WASH;Water;Water;1035;103523;Poblacion;Finished;;
3266;ICRC;WASH;Water;Water;1035;103523;Poblacion;Finished;;
3267;ICRC;Health;PSS;Psychosocial Support;1035;103523;Poblacion;Finished;39;individuals
3268;ICRC;WASH;Water;Water;1035;103523;Poblacion;Finished;;
3269;ICRC;Health;PSS;Psychosocial Support;1035;103523;Poblacion;Finished;7;individuals
3270;ICRC;WASH;Water;Water;1035;103523;Poblacion;Finished;;
3271;ICRC;WASH;Water;Water;1035;103523;Poblacion;Finished;;
3272;ICRC;WASH;Water;Water;1035;103523;Poblacion;Finished;;
3273;ICRC;Health;PSS;Psychosocial Support;1035;103523;Poblacion;Finished;38;individuals
3274;ICRC;Health;PSS;Psychosocial Support;1035;103523;Poblacion;Finished;72;individuals
3275;ICRC;WASH;Water;Water;1035;103523;Poblacion;Finished;;
3276;ICRC;Health;PSS;Psychosocial Support;1035;103523;Poblacion;Finished;53;individuals
3277;ICRC;WASH;Water;Water;1035;103523;Poblacion;Finished;;
3278;ICRC;WASH;Water;Water;1035;103523;Poblacion;Finished;;
3279;ICRC;Health;PSS;Psychosocial Support;1035;103523;Poblacion;Finished;30;individuals
3280;ICRC;Health;Referral;welfare Referral;1035;103523;Poblacion;Finished;1;individuals
3281;ICRC;WASH;water;Water;1035;103523;Poblacion;Finished;;
3282;ICRC;Health;PSS;Psychosocial Support;1035;103523;Poblacion;Finished;8;individuals
3283;ICRC;WASH;Water;Water;1035;103523;Poblacion;Finished;;
3284;ICRC;WASH;Water;Water;1035;103523;Poblacion;Finished;;
3285;ICRC;Health;PSS;Psychosocial Support;1035;103523;Poblacion;Finished;56;inidividuals
3286;ICRC;WASH;Water;Water;1035;103523;Poblacion;Finished;;
3287;ICRC;WASH;Hygiene Promotion;Hygiene Promotion;1035;103523;Poblacion;Finished;52;inidividuals
3288;ICRC;Health;PSS;Psychosocial Support;1035;103523;Poblacion;Finished;6;inidividuals
3289;ICRC;Health;PSS;Psychosocial Support;1035;103523;Poblacion;Finished;46;individuals
3290;ICRC;WASH;Water;Water;1035;103523;Poblacion;Finished;;
3291;ICRC;WASH;Water;Water;1035;103523;Poblacion;Finished;;
3292;ICRC;Health;PSS;psychosocial support;1035;103523;Poblacion;Finished;15;individuals
3293;ICRC;WASH;Water;Water;1035;103523;Poblacion;Finished;;
3294;ICRC;WASH;Water;Water;1035;103523;Poblacion;Finished;;
3295;ICRC;Health;PSS;Psychosocial Support;1035;103523;Poblacion;Finished;33;individuals
3296;ICRC;WASH;Water;Water;1035;103523;Poblacion;Finished;;
3297;ICRC;Health;PSS;Psychosocial Support;1035;103523;Poblacion;Finished;2;individuals
3298;ICRC;WASH;Water;Water;1035;103523;Poblacion;Finished;;
3299;ICRC;Health;PSS;Psychosocial Support;1035;103523;Poblacion;Finished;55;individuals
3300;ICRC;WASH;Water;Water;1035;103523;Poblacion;Finished;;
3301;ICRC;WASH;Water;Water;1035;103523;Poblacion;Finished;;
3302;German Red Cross;WASH;Non-Food Items;Hygiene Kit;1035;103523;Poblacion;Finished;6;families
3303;Qatar Red Crescent;WASH;Non-Food Items;Hygiene Kit;1035;103523;Poblacion;Finished;75;families
3304;ICRC;WASH;Water;Water;1035;103523;Poblacion;Finished;;
3305;ICRC;WASH;Water;Water;1035;103523;Poblacion;Finished;;
3306;ICRC;Health;PSS;Psychosocial Support;1035;103523;Poblacion;Finished;30;individuals
3307;ICRC;WASH;Water;Water;1035;103523;Poblacion;Finished;;
3308;ICRC;Health;PSS;Psychosocial Support;1035;103523;Poblacion;Finished;42;individuals
3309;ICRC;WASH;Water;Water;1035;103523;Poblacion;Finished;;
3310;ICRC;Health;PSS;psychosocial support;1035;103523;Poblacion;Finished;36;individuals
3311;ICRC;Health;Referral;Welfare Referral;1035;103523;Poblacion;Finished;1;individuals
3312;ICRC;WASH;Water;Water;1035;103523;Poblacion;Finished;;
3313;ICRC;Health;PSS;psychosocial support;1035;103523;Poblacion;Finished;36;individuals
3314;ICRC;WASH;Water;Water;1035;103523;Poblacion;Finished;;
3315;ICRC;WASH;Water;Water;1035;103523;Poblacion;Finished;;
3316;ICRC;WASH;Water;Water;1035;103523;Poblacion;Finished;;
3317;ICRC;Health;PSS;psychosocial support;1035;103523;Poblacion;Finished;23;individuals
3318;ICRC;WASH;Water;Water;1035;103523;Poblacion;Finished;;
3319;ICRC;Health;PSS;psychosocial support;1035;103523;Poblacion;Finished;22;individuals
3320;ICRC;WASH;Water;Water;1035;103523;Poblacion;Finished;;
3321;ICRC;Health;PSS;psychosocial support;1035;103523;Poblacion;Finished;23;individuals
3322;ICRC;WASH;Water;Water;1035;103523;Poblacion;Finished;;
3323;ICRC;WASH;Water;Water;1035;103523;Poblacion;Finished;;
3324;ICRC;WASH;Water;Water;1035;103523;Poblacion;Finished;;
3325;ICRC;WASH;water;water;1035;103523;Poblacion;Finished;;
3326;ICRC;WASH;water;water;1035;103523;Poblacion;Finished;;
3327;PRC;Relief;Food Items;Food Items (15-days Ration);1536;153621;Bobo (Poblacion);Finished;1146;households
3328;PRC;Relief;Non-Food Items;Kitchen Set;1536;153621;Bobo (Poblacion);Finished;1146;households
3329;PRC;WASH;Non-Food Items;Hygiene Kit;1536;153621;Bobo (Poblacion);Finished;1146;households
3330;PRC;Relief;Non-Food Items;Sleeping Kit (Mat);1536;153621;Bobo (Poblacion);Finished;1146;households
3331;PRC;Relief;Non-Food Items;Sleeping Kit (Blanket);1536;153621;Bobo (Poblacion);Finished;1146;households
3332;PRC;Relief;Non-Food Items;Sleeping Kit (Mosquito Net);1536;153621;Bobo (Poblacion);Finished;1146;households
3333;PRC;WASH;Non-Food Items;Jerry Can (20L);1536;153621;Bobo (Poblacion);Finished;1146;households
3334;Qatar Red Crescent;Relief;Food Items;Food Items (3 days Ration);1536;153623;Poblacion;Finished;420;Families
3335;ICRC;Health;PSS;Psychosocial Support;1536;153625;Poblacion;Finished;258;individuals
3336;ICRC;WASH;Water;Water;1536;153625;Poblacion;Finished;;
3337;ICRC;Health;Health;First Aid;1536;153625;Poblacion;Finished;5;individuals
3338;ICRC;Health;Health;First Aid Station;1536;153625;Poblacion;Finished;1;station
3339;ICRC;WASH;Water;Water;1536;153625;Poblacion;Finished;;
3340;ICRC;WASH;Water;Water;1536;153625;Poblacion;Finished;;
3341;ICRC;Health;Health;BP Taking;1536;153625;Poblacion;Finished;18;individuals
3342;ICRC;Health;Health;First Aid;1536;153625;Poblacion;Finished;1;individual
3343;ICRC;Health;PSS;Psychosocial Support;1536;153625;Poblacion;Finished;196;individuals
3344;ICRC;Health;RFL;Tracing;1536;153625;Poblacion;Finished;1;individual
3345;ICRC;WASH;Water;Water;1536;153625;Poblacion;Finished;;
3346;ICRC;Health;Health;First Aid Station;1536;153625;Poblacion;Finished;1;station
3347;ICRC;WASH;Water;Water;1536;153625;Poblacion;Finished;;
3348;ICRC;Health;Health;First Aid Station;1536;153625;Poblacion;Finished;1;station
3349;PRC;WASH;Non-Food Items;Hygiene Kit;1536;153625;Poblacion;Finished;2548;households
3350;PRC;Relief;Non-Food Items;Kitchen Set;1536;153625;Poblacion;Finished;2548;households
3351;PRC;WASH;Non-Food Items;Jerry Can (20L);1536;153625;Poblacion;Finished;2548;households
3352;PRC;Relief;Non-Food Items;Sleeping Kit (Mat);1536;153625;Poblacion;Finished;2548;households
3353;PRC;Relief;Non-Food Items;Sleeping Kit (Blanket);1536;153625;Poblacion;Finished;2548;households
3354;PRC;Relief;Non-Food Items;Sleeping Kit (Mosquito Net);1536;153625;Poblacion;Finished;2548;households
3355;PRC;Relief;Food Items;Food Items (15-days Ration);1536;153625;Poblacion;Finished;2548;households
3356;ICRC;Health;Health;BP Taking;1536;153625;Poblacion;Finished;12;individuals
3357;ICRC;WASH;Water;Water;1536;153625;Poblacion;Finished;;
3358;ICRC;Health;Health;First Aid Station;1536;153625;Poblacion;Finished;1;station
3359;ICRC;WASH;Water;Water;1536;153625;Poblacion;Finished;;
3360;ICRC;WASH;Water;Water;1536;153625;Poblacion;Finished;;
3361;ICRC;WASH;Sanitation;Portalets;1536;153625;Poblacion;Finished;;
3362;ICRC;WASH;Water;Water;1536;153625;Poblacion;Finished;;
3363;ICRC;Health;PSS;Psychosocial Support;1536;153625;Poblacion;Finished;92;individuals
3364;ICRC;Health;RFL;I am Alive Call;1536;153625;Poblacion;Finished;9;individuals
3365;ICRC;WASH;Water;Water;1536;153625;Poblacion;Finished;;
3366;ICRC;WASH;Hygiene Promotion;Hygiene Promotion;1536;153625;Poblacion;Finished;56;individuals
3367;ICRC;Health;RFL;Tracing;1536;153625;Poblacion;Finished;14;individuals
3368;ICRC;WASH;Water;Water;1536;153625;Poblacion;Finished;;
3369;ICRC;WASH;Water;Water;1536;153625;Poblacion;Finished;;
3370;ICRC;Health;PSS;Psychosocial Support;1536;153625;Poblacion;Finished;12;individuals
3371;ICRC;WASH;Sanitation;Bathing Facility;1536;153625;Poblacion;Finished;;
3372;ICRC;Health;Referral;Welfare Referral;1536;153625;Poblacion;Finished;6;individual
3373;ICRC;WASH;Water;Water;1536;153625;Poblacion;Finished;;
3374;ICRC;WASH;Water;Water;1536;153625;Poblacion;Finished;;
3375;ICRC;Health;RFL;Tracing;1536;153625;Poblacion;Finished;10;individuals
3376;ICRC;WASH;Water;Water;1536;153625;Poblacion;Finished;;
3377;ICRC;WASH;Water;Water;1536;153625;Poblacion;Finished;;
3378;ICRC;WASH;Water;Water;1536;153625;Poblacion;Finished;;
3379;ICRC;WASH;Hygiene Promotion;Hygiene Promotion;1536;153625;Poblacion;Finished;56;individuals
3380;ICRC;WASH;Water;Water;1536;153625;Poblacion;Finished;;
3381;ICRC;WASH;Water;Water;1536;153625;Poblacion;Finished;;
3382;ICRC;WASH;Water;Water;1536;153625;Poblacion;Finished;;
3383;ICRC;WASH;Water;Water;1536;153625;Poblacion;Finished;;
3384;ICRC;WASH;Water;Water;1536;153625;Poblacion;Finished;;
3385;ICRC;WASH;Hygiene Promotion;Hygiene Promotion;1536;153625;Poblacion;Finished;349;individuals
